Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Pacific island small states,PSS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.43008439,62.57826228,62.68012678,62.78333164,62.76815771,62.73158548,62.65138929,62.64437262,62.67802306,62.59581959,62.62066808,62.64981725,62.63517615,62.65572817,61.98364657,62.53763346,62.98525075,63.46336806,63.94612719,64.57033239,65.12724577,64.52833059,64.13810112,63.6586992,63.52065038,63.33243497,63.36933447,63.40110928,63.46884633,62.78018611
Post-demographic dividend,PST,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.69706694,56.26838445,55.7051909,55.73970507,55.74780371,55.71563171,55.96000614,55.90364738,56.11696098,56.49263447,56.45168407,56.25099789,56.16733394,56.21355415,56.57006366,56.99164823,57.33366266,57.20014802,55.65386948,55.25254223,55.27523759,55.22932488,55.22465266,55.49562701,55.82689368,56.28102842,56.77021264,57.26145411,57.68430029,55.81255201
French Polynesia,PYF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.49000168,52.375,52.40200043,52.47299957,52.51100159,52.56100082,52.38800049,52.31399918,51.99100113,51.75,51.41199875,51.19900131,50.92900085,50.55899811,50.20600128,49.86199951,49.56700134,49.50600052,49.34700012,49.41500092,49.39699936,49.47600174,49.50099945,49.48199844,49.47600174,49.45399857,49.39500046,49.3370018,49.2879982,46.6570015
Qatar,QAT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,81.62799835,81.25900269,81.16699982,81.01999664,80.93900299,80.73500061,80.07099915,79.83399963,79.76499939,79.60099792,79.3219986,79.06999969,79.3010025,79.76599884,81.12400055,81.8259964,83.29000092,84.81500244,86.04299927,86.76599884,86.62400055,86.83000183,87.23400116,87.64700317,88.10299683,88.04699707,88.02500153,88.08100128,88.22100067,87.22200012
Romania,ROU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.82600021,64.0530014,63.18299866,62.50600052,61.79000092,60.43199921,62.3730011,61.44400024,60.90599823,59.94900131,59.06299973,53.09400177,52.04299927,51.30799866,50.07300186,50.97399902,51.25899887,51.35400009,50.70500183,51.05099869,50.22499847,50.90200043,50.65800095,51.13899994,50.82600021,50.55099869,52.23099899,52.67599869,52.98400116,52.29000092
Russian Federation,RUS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.10200119,62.47700119,60.26499939,56.99599838,55.625,54.50500107,51.95299911,50.30899811,53.17599869,54.69800186,54.52099991,55.69599915,55.17499924,55.81399918,56.56399918,56.84199905,58.27999878,58.56200027,57.28499985,57.83800125,58.59000015,59.27999878,59.17300034,59.39799881,59.14199829,59.27999878,59.49000168,59.81100082,59.4109993,58.43000031
Rwanda,RWA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,86.68199921,86.46900177,86.16200256,85.81700134,85.53299713,85.49900055,85.33000183,85.15100098,84.97000122,84.8030014,84.6269989,84.45899963,84.28700256,84.15100098,84.0059967,83.85500336,83.69999695,83.55599976,83.39199829,83.23999786,83.08699799,82.93299866,82.76599884,82.61199951,82.60399628,82.56700134,82.54499817,82.54199982,82.52300262,80.93699646
South Asia,SAS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.94607013,54.80038373,54.7487727,54.70911563,54.49047448,54.47271433,54.49285318,54.3930942,54.23939547,54.19191035,54.23818071,54.30696492,54.3163811,54.40334965,54.44913915,53.82791328,53.1798533,52.58444641,51.88952391,51.36704476,50.64475289,49.88394541,49.38810146,48.92869359,48.48823068,48.00423999,47.74712648,47.25942314,47.42044789,43.60644491
Saudi Arabia,SAU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.86399841,49.71300125,49.30899811,48.94900131,48.56999969,48.19900131,47.8030014,47.41600037,46.99300003,46.99000168,46.27799988,45.24300003,45.79800034,46.36399841,46.94200134,47.53099823,47.6629982,47.73500061,47.20600128,48.67200089,50.10200119,51.13299942,50.99200058,50.9679985,51,51.84500122,51.68500137,52.48600006,55.48799896,56.45600128
Sudan,SDN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,42.02000046,42.27199936,42.52199936,42.77899933,43.08000183,43.35599899,43.32099915,43.23099899,43.16699982,43.12599945,43.06900024,43.01200104,42.9620018,42.88600159,42.84899902,42.80599976,42.75799942,42.68500137,43.50299835,42.3219986,41.1230011,41.04999924,41,40.9109993,40.79899979,40.70899963,40.6230011,40.51699829,40.39699936,38.2820015
Senegal,SEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,48.08800125,48.0379982,47.98400116,47.90499878,47.83499908,47.7859993,47.73300171,47.67100143,47.5909996,47.49700165,47.44400024,47.36399841,46.7840004,46.17499924,45.57500076,44.98500061,44.50600052,44.02999878,43.54100037,43.06600189,42.56999969,42.55400085,42.5,42.47299957,42.41500092,43.43600082,43.7480011,43.88800049,44.01900101,42.69400024
Singapore,SGP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.00400162,62.56999969,62.52700043,62.77899933,63.03900146,63.0530014,63.91699982,63.73400116,62.66600037,63.54800034,63.63399887,61.62900162,61.4469986,61.43899918,62.20600128,63.54199982,64.53099823,65.52799988,64.26000214,65.9940033,66.43099976,67.21299744,67.15399933,67.98000336,68.67500305,68.19000244,67.99900055,68.05699921,68.58300018,66.27999878
Solomon Islands,SLB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,84.95999908,84.87400055,84.72000122,84.65799713,84.58000183,84.4509964,84.45400238,84.48200226,84.47799683,84.46499634,84.75099945,84.91400146,84.99199677,84.92299652,84.81999969,84.69799805,84.57099915,84.48100281,84.48999786,84.80200195,84.87999725,85.05699921,85.36699677,85.33799744,85.33999634,85.36299896,85.33899689,85.30400085,85.27600098,84.32900238
Sierra Leone,SLE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.40999985,62.41999817,62.4679985,62.4679985,62.45999908,62.49499893,62.47700119,62.4620018,62.43799973,62.45299911,62.43600082,62.4679985,62.43000031,63.84899902,62.92100143,61.98600006,61.04899979,60.09600067,59.13800049,58.17900085,57.2140007,56.25500107,55.2879982,54.28499985,54.18000031,54.1570015,54.09000015,54.01900101,53.94300079,53.125
El Salvador,SLV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.5340004,54.43500137,53.79000092,55.98899841,55.05699921,53.72800064,53.42599869,56.09999847,55.66999817,54.9980011,54.49300003,54.69200134,56.44400024,55.01200104,54.76599884,55.60400009,56.02299881,56.24100113,55.27000046,56.61800003,56.93199921,57.63199997,58.15100098,56.70800018,55.9129982,56.20800018,55.90999985,55.74200058,56.58000183,51.99900055
Somalia,SOM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,27.10000038,27.11599922,27.18600082,27.17200089,27.3029995,27.40399933,27.47500038,27.57999992,27.6609993,27.71999931,27.80200005,27.85099983,27.87000084,27.87700081,27.87999916,27.91500092,27.98699951,28.00099945,27.99300003,27.95999908,27.94400024,27.90800095,27.86000061,27.80900002,27.76499939,27.72200012,27.68400002,27.65699959,27.62299919,27.05900002
Serbia,SRB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,50.29199982,50.68099976,50.77799988,50.24000168,49.98400116,49.74599838,49.02399826,48.89899826,49.38600159,49.68600082,49.23699951,48.38700104,47.40999985,45.23199844,42.3370018,40.39799881,41.78099823,44.43600082,41.20000076,37.91799927,35.77999878,35.49200058,37.73400116,41.95700073,42.47900009,45.19200134,46.69499969,47.5530014,48.95399857,49.09799957
Sub-Saharan Africa (excluding high income),SSA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.36722515,65.28063376,65.22439248,65.17184735,65.15158897,65.13502744,65.09542096,65.08352017,65.0111533,65.00129206,65.01348115,64.95169357,65.0475212,65.26483738,65.33999212,65.31704938,65.28809852,65.30928432,64.96964087,64.41552771,64.31489311,63.77850951,63.37791761,63.21096498,63.21782043,62.91518391,62.75348134,62.69077569,62.5831615,60.61389469
South Sudan,SSD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.44100189,65.41699982,65.3710022,65.33899689,65.38700104,65.39900208,65.42700195,65.41100311,65.41000366,65.41100311,65.41400146,65.38899994,65.35199738,65.28700256,65.26200104,65.24500275,65.22299957,65.1760025,65.1210022,65.06600189,65.02899933,64.99900055,65.00900269,64.91400146,64.79100037,64.73400116,64.72100067,64.68800354,64.64600372,61.19100189
Sub-Saharan Africa,SSF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.36722515,65.28063376,65.22439248,65.17184735,65.15158897,65.13502744,65.09542096,65.08352017,65.0111533,65.00129206,65.01348115,64.95169357,65.0475212,65.26483738,65.33999212,65.31704938,65.28809852,65.30928432,64.96964087,64.41552771,64.31489311,63.77850951,63.37791761,63.21096498,63.21782043,62.91518391,62.75348134,62.69077569,62.5831615,60.61389469
Small states,SST,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.55384091,54.03049417,53.48684671,53.38574516,53.1109586,52.82798054,52.55273247,52.61889923,52.54886128,52.67464516,52.6403687,52.66838036,52.87120533,53.4062629,53.80778632,54.58529148,55.20838978,55.69761502,55.41155373,55.26120184,55.50798997,55.65284961,55.89813885,56.13480043,56.26390014,56.37567047,56.67666841,56.89870857,57.15909913,55.05323326
Sao Tome and Principe,STP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,48.0929985,48.01200104,47.92599869,47.82500076,47.69400024,47.59000015,47.4659996,47.35100174,47.23500061,47.125,46.33399963,45.24599838,45.92599869,46.06299973,45.89500046,45.75400162,45.9469986,46.2480011,46.46500015,46.77399826,47.04700089,47.3409996,47.31800079,47.27999878,47.18799973,47.09600067,46.98400116,46.85300064,46.71500015,44.74900055
Suriname,SUR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,40.10200119,39.95700073,40.47100067,41.93799973,43.95399857,42.45399857,42.29999924,41.96099854,40.27099991,41.15999985,42.04299927,42.90299988,43.81399918,44.72100067,45.2820015,45.88600159,46.47800064,47.06800079,47.65999985,48.99900055,49.31000137,49.52399826,50.85300064,51.18500137,51.54600143,51.66600037,51.70500183,51.75799942,51.62599945,48.27700043
Slovak Republic,SVK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.45199966,56.54499817,54.58499908,51.71500015,51.97800064,53.32899857,52.57500076,52.08000183,49.875,48.36999893,48.75899887,48.55699921,49.79399872,48.92100143,49.81700134,51.23300171,52.29399872,53.6609993,51.7879982,50.50699997,50.76599884,50.94400024,50.84999847,51.52799988,52.79299927,54.24300003,55.07600021,55.88000107,56.25799942,55.09999847
Slovenia,SVN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,53.51800156,53.23699951,52.72000122,52.82300186,53.41799927,53.5359993,54.45100021,55.18600082,53.64300156,53.43700027,54.39400101,54.66999817,52.79199982,55.42599869,55.39300156,55.77199936,56.8219986,56.88999939,55.95700073,54.88600159,53.18799973,52.45299911,51.4679985,52.0929985,52.18399811,52.0719986,54.59700012,55.80500031,55.48600006,54.89899826
Sweden,SWE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.80999756,61.7159996,57.86600113,57.14500046,58.03099823,57.49000168,56.56299973,57.18600082,58.19599915,58.95800018,59.63899994,59.38399887,59.06000137,58.16899872,58.1609993,58.81499863,59.70999908,59.81600189,58.00500107,57.69499969,58.45500183,58.39599991,58.74700165,58.89400101,59.24499893,59.59199905,59.9980011,60.29499817,60.02899933,59.0320015
Eswatini,SWZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,42.15800095,42.09199905,42.02099991,41.92300034,41.81000137,41.48199844,41.11399841,40.63700104,40.16799927,39.70199966,39.28499985,38.92900085,38.56600189,38.20899963,37.86800003,37.50899887,37.14500046,37.38800049,37.66999817,37.9659996,38.23500061,38.52099991,38.76900101,39.01900101,39.31000137,39.52099991,39.43700027,39.36399841,39.27799988,36.45899963
Syrian Arab Republic,SYR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,47.70299911,47.22900009,47.04100037,46.24499893,45.64799881,45.76599884,45.88000107,46.01599884,46.48199844,46.0019989,44.14599991,43.66500092,43.14599991,42.81499863,42.44599915,42.06700134,40.52399826,39.45399857,39.44499969,39.02399826,39.625,39.66999817,39.78099823,39.95100021,40.06200027,40.13700104,40.18799973,40.23500061,40.26900101,38.30199814
Chad,TCD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,71.71800232,71.76999664,71.79399872,71.35399628,70.88500214,70.41899872,69.9509964,69.47699738,68.99199677,68.51000214,68.03299713,67.54000092,67.0510025,66.56800079,66.05400085,65.53500366,65.02899933,64.51699829,64.00299835,63.49300003,62.95999908,62.44300079,61.9129982,61.38399887,60.84700012,60.3030014,59.76800156,59.23300171,59.16500092,56.85499954
East Asia & Pacific (IDA & IBRD countries),TEA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,74.50157373,74.38721443,73.9294526,73.61849215,73.35725686,73.1082834,72.72498008,72.39319413,72.10657299,71.98030238,71.255282,70.45813239,69.8125802,69.39509457,68.82391942,68.45853364,68.30389698,67.82373373,67.39425017,67.16373206,67.40937543,67.29387401,66.97264055,66.88606575,66.67968024,66.45603983,66.15463617,66.08372449,65.83696235,64.47741429
Europe & Central Asia (IDA & IBRD countries),TEC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.7950297,58.62704135,57.06597442,55.75550518,54.73352437,53.69038596,52.6329557,51.66785126,52.2733007,52.29738549,51.98658853,51.78430687,51.3924866,51.28268058,51.60523716,51.87034051,52.8080378,53.18170714,52.28087801,52.65777222,53.1786244,53.46509722,53.49002637,53.5953827,53.70452235,53.87593212,54.21459535,54.46412106,54.17692533,52.62653517
Togo,TGO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.13399887,57.07899857,56.98699951,56.98600006,56.89099884,56.75299835,56.63000107,56.45500183,56.33399963,56.19400024,56.15000153,56.10300064,56.05500031,55.98300171,55.93000031,55.93000031,56.18600082,56.4620018,56.72399902,56.97499847,57.22800064,57.17300034,57.10499954,57.02399826,56.93099976,56.42100143,55.89799881,55.8219986,55.73600006,55.07699966
Thailand,THA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,72.88300323,73.68099976,73.41100311,73.35600281,73.69599915,73.8710022,74.1289978,71.09799957,70.01699829,70.92299652,71.26799774,71.74500275,71.85600281,72.28199768,72.68499756,72.05999756,72.71199799,72.53399658,72.05999756,71.14600372,72.79599762,72.57700348,70.09400177,69.42500305,68.82499695,67.77899933,66.94000244,67.27799988,66.47799683,66.28299713
Tajikistan,TJK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,43.61700058,43.52799988,41.70500183,40.54899979,39.88199997,38.50400162,38.28099823,37.125,37.61399841,37.73400116,37.89300156,38.05400085,38.22700119,38.67499924,38.36700058,37.98400116,37.53699875,37.09799957,37.11700058,37.42900085,37.75799942,38.09400177,38.43299866,38.77700043,39.11999893,39.45600128,38.92100143,38.4280014,37.97100067,37.39899826
Turkmenistan,TKM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.81900024,51.17699814,51.28099823,51.38399887,50.27899933,48.7879982,49.5929985,48.44200134,47.0019989,47.29399872,47.5019989,48.05400085,48.28099823,48.40100098,47.92100143,47.72000122,47.52999878,47.1629982,47.37099838,46.9659996,46.30899811,45.9109993,45.57300186,45.25799942,45.10699844,44.95500183,44.80099869,44.66600037,44.53499985,43.75099945
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.27170953,57.68974319,58.11019836,58.05797937,57.56429661,56.84348819,57.62180903,57.56456081,56.91595494,56.94769053,57.22638734,57.05867201,57.34108099,58.18985584,58.83279818,59.38049622,59.43984677,59.62169709,59.1972905,59.2205186,59.1272322,59.22054556,59.19989771,59.1100563,58.75977326,57.99083202,57.82197735,57.93285643,57.90805681,52.03915963
Timor-Leste,TLS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.8769989,65.68000031,65.48899841,65.27600098,65.0759964,64.83399963,64.70600128,64.7519989,65.82700348,65.84100342,65.48100281,65.61499786,65.79599762,65.88600159,65.89499664,66.04599762,65.91699982,65.67299652,65.44999695,65.24700165,64.96900177,64.70800018,64.52600098,64.3239975,64.13300323,63.94499969,64.04199982,64.13899994,64.2519989,63.375
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,41.05734205,40.88410772,40.63986636,40.66796917,40.11699619,40.29235692,40.31721265,40.08693993,40.31763307,39.75576644,39.40049978,38.87799145,39.17436322,39.92352076,39.93532703,40.20002703,40.27131664,39.73112235,39.75560447,39.72571246,38.70188443,38.75816458,39.00039274,38.58970601,38.50416936,38.60960073,38.29222784,38.17708249,38.22326968,36.17752871
Tonga,TON,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.68500137,56.6780014,57.74700165,58.55400085,57.85100174,57.03900146,56.29100037,55.58000183,54.87599945,54.08000183,53.42599869,52.73400116,51.94100189,52.06800079,52.36500168,52.58800125,51.97100067,51.38499832,50.68700027,50.1230011,49.56600189,48.89699936,48.28099823,47.69200134,47.07600021,46.54100037,45.89899826,45.25699997,45.27399826,44.58200073
South Asia (IDA & IBRD),TSA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.94607013,54.80038373,54.7487727,54.70911563,54.49047448,54.47271433,54.49285318,54.3930942,54.23939547,54.19191035,54.23818071,54.30696492,54.3163811,54.40334965,54.44913915,53.82791328,53.1798533,52.58444641,51.88952391,51.36704476,50.64475289,49.88394541,49.38810146,48.92869359,48.48823068,48.00423999,47.74712648,47.25942314,47.42044789,43.60644491
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.36722515,65.28063376,65.22439248,65.17184735,65.15158897,65.13502744,65.09542096,65.08352017,65.0111533,65.00129206,65.01348115,64.95169357,65.0475212,65.26483738,65.33999212,65.31704938,65.28809852,65.30928432,64.96964087,64.41552771,64.31489311,63.77850951,63.37791761,63.21096498,63.21782043,62.91518391,62.75348134,62.69077569,62.5831615,60.61389469
Trinidad and Tobago,TTO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,47.3370018,46.94800186,46.82300186,48.4469986,49.86700058,50.67699814,51.69599915,52.45199966,52.85800171,53.79499817,54.09600067,54.61700058,55.14400101,57.7519989,58.65399933,59.91199875,59.94400024,60.56000137,59.36999893,58.4070015,57.87400055,58.80799866,59.11199951,59.88700104,58.52199936,57.36700058,57.23300171,57.17399979,57.11100006,54.1609993
Tunisia,TUN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,40.8429985,40.73799896,40.70299911,40.73300171,40.75600052,40.86999893,40.87799835,40.70899963,40.56800079,40.36399841,40.28499985,39.88000107,39.56499863,39.36000061,39.64400101,39.93000031,40.19200134,40.42599869,40.32899857,40.77099991,38.54000092,39.35599899,39.86600113,40.13100052,39.93399811,39.83000183,39.77799988,39.64199829,39.79399872,38.36299896
Turkey,TUR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.31999969,51.22499847,47.47700119,49.96099854,49.99399948,50.16799927,48.95600128,49.16199875,48.64699936,46.70299911,45.64500046,44.44400024,43.23600006,41.29000092,41.49000168,41.55099869,41.50099945,41.70500183,41.15399933,42.99900055,44.97100067,45.35599899,45.90000153,45.5019989,45.99300003,46.33599854,47.07799911,47.37099838,45.67699814,42.8370018
Tanzania,TZA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,83.45800018,83.48699951,83.53099823,83.56700134,83.61199951,83.66600037,83.69400024,83.72699738,83.76699829,83.7990036,83.85500336,84.20200348,84.52400208,84.84600067,85.14900208,85.43399811,85.20300293,84.94400024,84.67299652,83.72899628,82.77500153,82.4260025,82.10500336,82.19000244,82.15699768,82.1230011,82.08200073,82.02999878,81.98300171,80.94999695
Uganda,UGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,68.6780014,68.73100281,68.60500336,68.45999908,68.33999634,68.18900299,68.02600098,67.8789978,67.75299835,67.56999969,67.43499756,67.31400299,67.28199768,67.91300201,68.54399872,68.31099701,68.04000092,67.78299713,67.5039978,67.5510025,67.63899994,67.65000153,68.74500275,68.68699646,68.61699677,68.53500366,68.44000244,68.34999847,68.24299622,64.96099854
Ukraine,UKR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.14599991,57.92200089,57.63899994,57.41400146,55.07699966,53.68000031,52.72600174,51.13800049,50.6230011,50.50500107,50.67100143,50.98699951,51.38800049,51.44200134,52.01900101,52.00899887,52.66899872,52.66899872,51.28099823,51.70299911,51.84999847,52.0359993,52.24499893,51.06900024,51.14799881,51.0359993,50.95800018,51.35800171,51.70700073,50.05899811
Upper middle income,UMC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,69.34335648,69.25096583,68.71744526,68.21713034,67.76974584,67.3191688,67.06128956,66.63195248,66.53537723,66.4874107,65.93421079,65.39678258,64.94678483,64.83883865,64.62356329,64.43378675,64.28689208,63.93116862,63.24278622,62.95444099,63.1067186,63.03845321,62.81704698,62.71336218,62.56268313,62.25375121,62.05787819,61.98907922,61.69135149,59.3833062
Uruguay,URY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.37200165,52.44800186,51.86500168,52.85699844,53.25899887,53.11500168,53.72100067,55.29899979,53.52999878,52.56200027,52.28699875,49.98500061,49.26200104,51.75899887,52.36299896,55.26100159,57.82099915,58.86999893,59.72900009,59.6780014,61.85400009,61.01300049,60.66400146,61.55599976,60.06700134,59.54499817,59.05199814,58.36899948,57.73400116,54.64199829
United States,USA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.72000122,60.54499817,60.81100082,61.63999939,62.01900101,62.29299927,62.88499832,63.10499954,63.31100082,63.45500183,62.72399902,61.80199814,61.32899857,61.38000107,61.69800186,62.11199951,61.97100067,61.17100143,58.34700012,57.52199936,57.42499924,57.6590004,57.69900131,58.11600113,58.4640007,58.84799957,59.23699951,59.54899979,59.92300034,55.97900009
Uzbekistan,UZB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.16799927,64.89499664,64.00900269,63.10400009,63.02899933,61.06800079,60.63000107,58.75899887,58.47499847,58.98199844,59.4109993,59.875,60.29199982,60.34600067,60.56499863,60.72399902,60.72000122,60.18000031,59.60800171,58.99399948,58.86299896,58.49100113,58.06299973,57.56399918,57.125,56.8429985,56.30799866,56.05899811,55.83000183,53.57600021
St. Vincent and the Grenadines,VCT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,50.01499939,50.24499893,50.33399963,50.01499939,50.35900116,50.15200043,50.21699905,50.25799942,50.20999908,50.13600159,50.0909996,50.58599854,51.0359993,51.27299881,51.51300049,52.06299973,52.27299881,52.49599838,52.32500076,52.16999817,52.19599915,52.2480011,52.27999878,52.26800156,52.27500153,52.30899811,52.28099823,52.33399963,52.27000046,50.09500122
"Venezuela, RB",VEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.5359993,60.02999878,60.54600143,58.83200073,57.92200089,56.72100067,57.51100159,57.36000061,54.43500137,54.93999863,55.68500137,52.67399979,51.39300156,53.84600067,57.4280014,59.27600098,59.72999954,60.27199936,60.13399887,59.31000137,59.24000168,58.94499969,59.56299973,59.00400162,58.48600006,57.92499924,56.52000046,54.47600174,50.06499863,47.21900177
Virgin Islands (U.S.),VIR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.18099976,57.54299927,61.05899811,57.23500061,54.02199936,51.64500046,51.87200165,51.98199844,51.37099838,52.63700104,54.30400085,53.13399887,51.68899918,53.44900131,54.45999908,55.42399979,56.36700058,56.25799942,55.56900024,53.82099915,54.11500168,52.94400024,49.52799988,48.73699951,50.70800018,50.13299942,50.7480011,46.9129982,44.25400162,43.29399872
Vietnam,VNM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,75.04699707,75.02899933,74.83999634,74.70400238,74.54399872,74.33699799,72.16799927,72.01200104,71.78700256,70.66600037,70.98500061,70.96299744,70.37999725,69.88200378,70.89499664,71.86100006,72.84100342,73.65000153,74.51100159,75.32499695,75.50700378,75.40499878,76.00299835,76.06900024,75.77200317,75.14399719,74.70600128,74.73300171,73.92900085,72.96499634
Vanuatu,VUT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,68.46099854,68.45899963,68.49199677,68.41999817,68.35600281,68.36299896,68.30699921,68.18399811,68.20999908,68.17199707,68.20600128,68.39299774,68.47399902,68.42700195,68.36199951,68.23400116,68.08100128,68.0019989,67.93900299,67.93599701,68.00499725,68.0059967,68.02400208,68.07499695,68.11000061,68.14700317,68.1190033,68.06600189,68.05899811,67.19499969
World,WLD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.27947667,62.12686062,61.74628777,61.53377346,61.28721941,61.0930323,60.99804383,60.77101583,60.68810892,60.69451468,60.43757688,60.10015005,59.90460588,59.91937564,59.90461803,59.81392142,59.74925642,59.45428947,58.74933485,58.46456291,58.35908621,58.12250664,57.87660683,57.75748941,57.619167,57.43392024,57.33130123,57.27927078,57.27750638,54.75861506
